* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
57.128906 -0.000 19.9440
57.495117 0.000 20.0244
57.861328 -0.000 20.1027
58.227539 0.000 20.1789
58.593750 -0.000 20.2528
58.959961 -0.000 20.3245
59.326172 0.000 20.3935
59.692383 -0.000 20.4600
60.058594 0.000 20.5237
60.424805 -0.000 20.5844
60.791016 -0.000 20.6419
61.157227 -0.000 20.6961
61.523438 0.000 20.7466
61.889648 0.000 20.7933
62.255859 -0.000 20.8357
62.622070 -0.000 20.8737
62.988281 0.000 20.9066
63.354492 0.000 20.9340
63.720703 -0.000 20.9554
64.086914 -0.000 20.9698
64.453125 -0.000 20.9763
64.819336 -0.000 20.9733
65.185547 -0.000 20.9587
65.551758 -0.001 20.9296
65.917969 -0.003 20.8832
66.284180 -0.008 20.8225
66.650391 -0.015 20.7533
67.016602 -0.026 20.6874
67.382812 -0.039 20.6329
67.749023 -0.051 20.5853
68.115234 -0.063 20.5383
68.481445 -0.074 20.4831
68.847656 -0.084 20.4119
69.213867 -0.095 20.3207
69.580078 -0.107 20.2064
69.946289 -0.121 20.0667
70.312500 -0.138 19.9022
70.678711 -0.160 19.7158
71.044922 -0.187 19.5101
71.411133 -0.220 19.2897
71.777344 -0.260 19.0620
72.143555 -0.307 18.8334
72.509766 -0.362 18.6112
72.875977 -0.424 18.4038
73.242188 -0.494 18.2184
73.608398 -0.571 18.0623
73.974609 -0.654 17.9423
74.340820 -0.742 17.8617
74.707031 -0.835 17.8240
75.073242 -0.931 17.8304
75.439453 -1.029 17.8757
75.805664 -1.129 17.9559
76.171875 -1.232 18.0564
76.538086 -1.339 18.1730
76.904297 -1.457 18.3090
77.270508 -1.587 18.4934
77.636719 -1.733 18.7864
78.002930 -1.886 19.2339
78.369141 -2.042 19.8767
78.735352 -2.188 20.6879
79.101562 -2.320 21.6607
79.467773 -2.435 22.7561
79.833984 -2.529 23.9467
80.200195 -2.601 25.2109
80.566406 -2.652 26.5252
80.932617 -2.680 27.8708
81.298828 -2.687 29.2304
81.665039 -2.670 30.5861
82.031250 -2.632 31.9222
82.397461 -2.572 33.2221
82.763672 -2.490 34.4695
83.129883 -2.388 35.6465
83.496094 -2.264 36.7339
83.862305 -2.122 37.7133
84.228516 -1.961 38.5566
84.594727 -1.784 39.2438
84.960938 -1.596 39.7399
85.327148 -1.400 40.0124
85.693359 -1.207 40.0586
86.059570 -1.026 39.8509
86.425781 -0.869 39.4708
86.791992 -0.741 38.9581
87.158203 -0.646 38.4208
87.524414 -0.571 37.9057
87.890625 -0.514 37.4506
88.256836 -0.465 37.0432
88.623047 -0.421 36.6813
88.989258 -0.379 36.3392
89.355469 -0.338 36.0093
89.721680 -0.299 35.6779
90.087891 -0.261 35.3396
90.454102 -0.225 34.9879
90.820312 -0.190 34.6201
91.186523 -0.157 34.2321
91.552734 -0.127 33.8230
91.918945 -0.099 33.3894
92.285156 -0.074 32.9314
92.651367 -0.053 32.4467
93.017578 -0.036 31.9367
93.383789 -0.023 31.4007
93.750000 -0.014 30.8409
94.116211 -0.008 30.2539
94.482422 -0.006 29.6328
94.848633 -0.007 28.9705
95.214844 -0.014 28.2416
95.581055 -0.027 27.4501
95.947266 -0.054 26.5624
96.313477 -0.098 25.6223
96.679688 -0.167 24.6262
97.045898 -0.262 23.6520
97.412109 -0.381 22.7376
97.778320 -0.522 21.9193
98.144531 -0.675 21.2301
98.510742 -0.839 20.6509
98.876953 -1.006 20.1899
99.243164 -1.177 19.8201
99.609375 -1.348 19.5376
99.975586 -1.520 19.3264
100.341797 -1.691 19.1814
100.708008 -1.862 19.0950
101.074219 -2.034 19.0639
101.440430 -2.205 19.0847
101.806641 -2.376 19.1554
102.172852 -2.547 19.2748
102.539062 -2.718 19.4416
102.905273 -2.888 19.6560
103.271484 -3.058 19.9172
103.637695 -3.228 20.2258
104.003906 -3.397 20.5817
104.370117 -3.566 20.9849
104.736328 -3.732 21.4357
105.102539 -3.898 21.9336
105.468750 -4.062 22.4790
105.834961 -4.223 23.0706
106.201172 -4.382 23.7093
106.567383 -4.539 24.3930
106.933594 -4.692 25.1229
107.299805 -4.842 25.8957
107.666016 -4.988 26.7130
108.032227 -5.130 27.5704
108.398438 -5.268 28.4695
108.764648 -5.401 29.4059
109.130859 -5.529 30.3803
109.497070 -5.651 31.3890
109.863281 -5.769 32.4318
110.229492 -5.880 33.5057
110.595703 -5.986 34.6095
110.961914 -6.085 35.7414
111.328125 -6.179 36.8988
111.694336 -6.265 38.0810
112.060547 -6.345 39.2841
112.426758 -6.418 40.5080
112.792969 -6.484 41.7472
113.159180 -6.542 43.0003
113.525391 -6.593 44.2629
113.891602 -6.636 45.5304
114.257812 -6.672 46.8006
114.624023 -6.702 48.0700
114.990234 -6.724 49.3364
115.356445 -6.739 50.5987
115.722656 -6.749 51.8543
116.088867 -6.752 53.1027
116.455078 -6.748 54.3415
116.821289 -6.739 55.5699
117.187500 -6.724 56.7860
117.553711 -6.704 57.9885
117.919922 -6.677 59.1760
118.286133 -6.646 60.3465
118.652344 -6.609 61.4998
119.018555 -6.567 62.6330
119.384766 -6.520 63.7465
119.750977 -6.469 64.8377
120.117188 -6.413 65.9061
120.483398 -6.353 66.9509
120.849609 -6.289 67.9700
121.215820 -6.221 68.9643
121.582031 -6.149 69.9309
121.948242 -6.075 70.8708
122.314453 -5.997 71.7824
122.680664 -5.917 72.6648
123.046875 -5.834 73.5193
123.413086 -5.748 74.3432
123.779297 -5.661 75.1387
124.145508 -5.572 75.9039
124.511719 -5.481 76.6394
124.877930 -5.389 77.3462
125.244141 -5.296 78.0224
125.610352 -5.203 78.6710
125.976562 -5.108 79.2901
126.342773 -5.013 79.8812
126.708984 -4.918 80.4452
127.075195 -4.824 80.9812
127.441406 -4.729 81.4918
127.807617 -4.634 81.9762
128.173828 -4.541 82.4356
128.540039 -4.447 82.8713
128.906250 -4.355 83.2828
129.272461 -4.264 83.6724
129.638672 -4.173 84.0398
130.004883 -4.084 84.3859
130.371094 -3.996 84.7123
130.737305 -3.909 85.0186
131.103516 -3.824 85.3068
131.469727 -3.741 85.5771
131.835938 -3.658 85.8300
132.202148 -3.578 86.0672
132.568359 -3.499 86.2886
132.934570 -3.423 86.4957
133.300781 -3.348 86.6889
133.666992 -3.274 86.8689
134.033203 -3.203 87.0370
134.399414 -3.134 87.1935
134.765625 -3.067 87.3392
135.131836 -3.002 87.4756
135.498047 -2.938 87.6028
135.864258 -2.877 87.7221
136.230469 -2.819 87.8344
136.596680 -2.762 87.9404
136.962891 -2.707 88.0412
137.329102 -2.655 88.1375
137.695312 -2.604 88.2302
138.061523 -2.556 88.3200
138.427734 -2.509 88.4082
138.793945 -2.464 88.4948
139.160156 -2.422 88.5811
139.526367 -2.381 88.6680
139.892578 -2.342 88.7555
140.258789 -2.305 88.8448
140.625000 -2.269 88.9368
140.991211 -2.235 89.0311
141.357422 -2.202 89.1291
141.723633 -2.171 89.2312
142.089844 -2.141 89.3370
142.456055 -2.113 89.4478
142.822266 -2.085 89.5634
143.188477 -2.058 89.6840
143.554688 -2.032 89.8107
143.920898 -2.008 89.9427
144.287109 -1.983 90.0805
144.653320 -1.960 90.2250
145.019531 -1.937 90.3751
145.385742 -1.914 90.5315
145.751953 -1.892 90.6949
146.118164 -1.870 90.8637
146.484375 -1.849 91.0390
146.850586 -1.827 91.2208
147.216797 -1.805 91.4079
147.583008 -1.784 91.6012
147.949219 -1.762 91.8007
148.315430 -1.740 92.0050
148.681641 -1.717 92.2154
149.047852 -1.694 92.4312
149.414062 -1.671 92.6514
149.780273 -1.647 92.8769
150.146484 -1.623 93.1071
150.512695 -1.597 93.3409
150.878906 -1.571 93.5791
151.245117 -1.544 93.8210
151.611328 -1.516 94.0653
151.977539 -1.487 94.3130
152.343750 -1.457 94.5631
152.709961 -1.426 94.8144
153.076172 -1.394 95.0676
153.442383 -1.360 95.3218
153.808594 -1.324 95.5753
154.174805 -1.287 95.8290
154.541016 -1.249 96.0816
154.907227 -1.208 96.3310
155.273438 -1.166 96.5781
155.639648 -1.122 96.8211
156.005859 -1.076 97.0574
156.372070 -1.028 97.2870
156.738281 -0.977 97.5082
157.104492 -0.924 97.7173
157.470703 -0.869 97.9120
157.836914 -0.812 98.0903
158.203125 -0.752 98.2497
158.569336 -0.689 98.3814
158.935547 -0.626 98.4828
159.301758 -0.561 98.5587
159.667969 -0.495 98.5926
160.034180 -0.430 98.5797
160.400391 -0.367 98.5364
160.766602 -0.306 98.4531
161.132812 -0.249 98.3230
161.499023 -0.200 98.1634
161.865234 -0.156 97.9884
162.231445 -0.118 97.7980
162.597656 -0.086 97.5977
162.963867 -0.063 97.4020
163.330078 -0.045 97.2244
163.696289 -0.030 97.0644
164.062500 -0.020 96.9151
164.428711 -0.013 96.7906
164.794922 -0.009 96.6917
165.161133 -0.005 96.6065
165.527344 -0.003 96.5386
165.893555 -0.002 96.4897
166.259766 -0.001 96.4540
166.625977 -0.001 96.4294
166.992188 -0.000 96.4165
167.358398 -0.000 96.4137
167.724609 -0.000 96.4187
168.090820 -0.000 96.4315
168.457031 -0.000 96.4514
168.823242 -0.000 96.4774
169.189453 -0.000 96.5089
169.555664 -0.000 96.5457
169.921875 0.000 96.5873
170.288086 -0.000 96.6332
170.654297 -0.000 96.6833
171.020508 -0.000 96.7372
171.386719 0.000 96.7946
171.752930 0.000 96.8554
172.119141 -0.000 96.9193
172.485352 0.000 96.9861
172.851562 -0.000 97.0557
173.217773 -0.000 97.1279
173.583984 -0.000 97.2026
173.950195 -0.000 97.2796
174.316406 0.000 97.3588
174.682617 -0.000 97.4401
175.048828 0.000 97.5234
175.415039 -0.000 97.6086
175.781250 0.000 97.6954
176.147461 -0.000 97.7840
176.513672 -0.000 97.8742
176.879883 0.000 97.9658
177.246094 0.000 98.0589
177.612305 0.000 98.1532
177.978516 -0.000 98.2489
178.344727 0.000 98.3458
178.710938 0.000 98.4437
179.077148 0.000 98.5427
179.443359 0.000 98.6426
179.809570 0.000 98.7435
180.175781 0.000 98.8452
180.541992 0.000 98.9477
180.908203 0.000 99.0509
181.274414 0.000 99.1547
181.640625 0.000 99.2592
182.006836 0.000 99.3641
182.373047 0.000 99.4695
182.739258 0.000 99.5753
183.105469 0.000 99.6814
183.471680 0.000 99.7877
183.837891 -0.000 99.8943
184.204102 0.000 100.0009
184.570312 0.000 100.1076
184.936523 0.000 100.2143
185.302734 0.000 100.3208
185.668945 0.000 100.4271
186.035156 0.000 100.5331
186.401367 0.000 100.6388
186.767578 -0.000 100.7440
187.133789 0.000 100.8485
187.500000 0.000 100.9524
187.866211 0.000 101.0554
188.232422 0.000 101.1574
188.598633 0.000 101.2584
188.964844 -0.000 101.3580
189.331055 -0.000 101.4562
189.697266 -0.000 101.5527
190.063477 -0.000 101.6472
190.429688 -0.000 101.7397
190.795898 -0.000 101.8297
191.162109 -0.000 101.9168
191.528320 -0.000 102.0005
191.894531 -0.000 102.0807
192.260742 -0.000 102.1570
192.626953 -0.001 102.2277
192.993164 -0.001 102.2922
193.359375 -0.002 102.3515
193.725586 -0.003 102.4040
194.091797 -0.004 102.4458
194.458008 -0.006 102.4768
194.824219 -0.010 102.5016
195.190430 -0.014 102.5163
195.556641 -0.019 102.5148
195.922852 -0.027 102.4991
196.289062 -0.039 102.4797
196.655273 -0.053 102.4536
197.021484 -0.070 102.4180
197.387695 -0.091 102.3764
197.753906 -0.117 102.3392
198.120117 -0.149 102.3145
198.486328 -0.183 102.3062
198.852539 -0.222 102.3150
199.218750 -0.264 102.3391
199.584961 -0.310 102.3942
199.951172 -0.358 102.4866
200.317383 -0.406 102.6127
200.683594 -0.455 102.7588
201.049805 -0.505 102.9361
201.416016 -0.554 103.1480
201.782227 -0.602 103.3898
202.148438 -0.647 103.6495
202.514648 -0.692 103.9302
202.880859 -0.734 104.2320
203.247070 -0.774 104.5521
203.613281 -0.812 104.8851
203.979492 -0.847 105.2296
204.345703 -0.880 105.5845
204.711914 -0.911 105.9487
205.078125 -0.940 106.3208
205.444336 -0.967 106.6986
205.810547 -0.991 107.0809
206.176758 -1.014 107.4673
206.542969 -1.035 107.8581
206.909180 -1.054 108.2516
207.275391 -1.072 108.6466
207.641602 -1.087 109.0429
208.007812 -1.102 109.4414
208.374023 -1.114 109.8408
208.740234 -1.125 110.2404
209.106445 -1.135 110.6399
209.472656 -1.143 111.0400
209.838867 -1.150 111.4400
210.205078 -1.156 111.8393
210.571289 -1.160 112.2377
210.937500 -1.163 112.6354
211.303711 -1.165 113.0322
211.669922 -1.165 113.4274
212.036133 -1.164 113.8209
212.402344 -1.162 114.2128
212.768555 -1.159 114.6029
213.134766 -1.155 114.9906
213.500977 -1.150 115.3757
213.867188 -1.144 115.7582
214.233398 -1.137 116.1383
214.599609 -1.128 116.5153
214.965820 -1.119 116.8888
215.332031 -1.109 117.2589
215.698242 -1.098 117.6260
216.064453 -1.086 117.9894
216.430664 -1.073 118.3487
216.796875 -1.059 118.7040
217.163086 -1.044 119.0556
217.529297 -1.029 119.4031
217.895508 -1.013 119.7462
218.261719 -0.996 120.0847
218.627930 -0.978 120.4188
218.994141 -0.960 120.7487
219.360352 -0.941 121.0737
219.726562 -0.921 121.3937
220.092773 -0.901 121.7089
220.458984 -0.881 122.0194
220.825195 -0.859 122.3248
221.191406 -0.837 122.6248
221.557617 -0.815 122.9193
221.923828 -0.792 123.2087
222.290039 -0.768 123.4926
222.656250 -0.744 123.7706
223.022461 -0.720 124.0425
223.388672 -0.695 124.3086
223.754883 -0.670 124.5688
224.121094 -0.644 124.8223
224.487305 -0.618 125.0689
224.853516 -0.591 125.3088
225.219727 -0.565 125.5424
225.585938 -0.538 125.7684
225.952148 -0.511 125.9864
226.318359 -0.483 126.1964
226.684570 -0.456 126.3994
227.050781 -0.428 126.5945
227.416992 -0.401 126.7801
227.783203 -0.373 126.9561
228.149414 -0.346 127.1234
228.515625 -0.319 127.2836
228.881836 -0.292 127.4333
229.248047 -0.266 127.5718
229.614258 -0.240 127.6998
229.980469 -0.216 127.8206
230.346680 -0.192 127.9336
230.712891 -0.169 128.0365
231.079102 -0.147 128.1293
231.445312 -0.127 128.2142
231.811523 -0.109 128.2953
232.177734 -0.092 128.3726
232.543945 -0.077 128.4462
232.910156 -0.063 128.5171
233.276367 -0.051 128.5861
233.642578 -0.042 128.6561
234.008789 -0.033 128.7297
234.375000 -0.026 128.8081
234.741211 -0.020 128.8909
235.107422 -0.015 128.9754
235.473633 -0.012 129.0646
235.839844 -0.009 129.1604
236.206055 -0.007 129.2631
236.572266 -0.005 129.3709
236.938477 -0.003 129.4815
237.304688 -0.003 129.5967
237.670898 -0.002 129.7170
238.037109 -0.001 129.8422
238.403320 -0.001 129.9707
238.769531 -0.001 130.1018
239.135742 -0.000 130.2360
239.501953 -0.000 130.3734
239.868164 -0.000 130.5136
240.234375 -0.000 130.6559
240.600586 -0.000 130.8002
240.966797 -0.000 130.9465
241.333008 -0.000 131.0947
241.699219 -0.000 131.2446
242.065430 -0.000 131.3959
242.431641 -0.000 131.5487
242.797852 -0.000 131.7028
243.164062 -0.000 131.8581
243.530273 0.000 132.0147
243.896484 -0.000 132.1723
244.262695 0.000 132.3309
244.628906 0.000 132.4904
244.995117 0.000 132.6509
245.361328 0.000 132.8122
245.727539 0.000 132.9742
246.093750 0.000 133.1370
246.459961 0.000 133.3005
246.826172 0.000 133.4646
247.192383 -0.000 133.6293
247.558594 -0.000 133.7946
247.924805 -0.000 133.9604
248.291016 -0.000 134.1266
248.657227 -0.000 134.2932
249.023438 -0.000 134.4603
249.389648 -0.000 134.6277
249.755859 -0.000 134.7952
250.122070 -0.000 134.9630
250.488281 -0.000 135.1310
250.854492 -0.000 135.2992
251.220703 -0.000 135.4675
251.586914 -0.000 135.6356
251.953125 -0.001 135.8035
252.319336 -0.001 135.9714
252.685547 -0.001 136.1395
253.051758 -0.002 136.3075
253.417969 -0.002 136.4750
253.784180 -0.003 136.6421
254.150391 -0.003 136.8090
254.516602 -0.004 136.9763
254.882812 -0.005 137.1440
255.249023 -0.007 137.3118
255.615234 -0.008 137.4798
255.981445 -0.010 137.6484
256.347656 -0.012 137.8176
256.713867 -0.015 137.9884
257.080078 -0.017 138.1611
257.446289 -0.020 138.3357
257.812500 -0.023 138.5122
258.178711 -0.026 138.6900
258.544922 -0.029 138.8698
258.911133 -0.032 139.0526
259.277344 -0.036 139.2382
259.643555 -0.039 139.4265
260.009766 -0.042 139.6164
260.375977 -0.045 139.8080
260.742188 -0.048 140.0018
261.108398 -0.051 140.1979
261.474609 -0.053 140.3960
261.840820 -0.056 140.5956
262.207031 -0.058 140.7961
262.573242 -0.060 140.9978
262.939453 -0.061 141.2007
263.305664 -0.063 141.4045
263.671875 -0.064 141.6091
264.038086 -0.065 141.8142
264.404297 -0.065 142.0196
264.770508 -0.066 142.2252
265.136719 -0.066 142.4310
265.502930 -0.066 142.6369
265.869141 -0.066 142.8428
266.235352 -0.065 143.0484
266.601562 -0.064 143.2537
266.967773 -0.063 143.4585
267.333984 -0.062 143.6628
267.700195 -0.061 143.8668
268.066406 -0.059 144.0701
268.432617 -0.058 144.2725
268.798828 -0.056 144.4739
269.165039 -0.054 144.6744
269.531250 -0.051 144.8742
269.897461 -0.049 145.0730
270.263672 -0.047 145.2704
270.629883 -0.044 145.4664
270.996094 -0.041 145.6609
271.362305 -0.039 145.8543
271.728516 -0.036 146.0468
272.094727 -0.033 146.2378
272.460938 -0.031 146.4268
272.827148 -0.028 146.6141
273.193359 -0.025 146.8000
273.559570 -0.023 146.9851
273.925781 -0.020 147.1690
274.291992 -0.018 147.3517
274.658203 -0.015 147.5330
275.024414 -0.013 147.7132
275.390625 -0.011 147.8926
275.756836 -0.010 148.0718
276.123047 -0.008 148.2506
276.489258 -0.007 148.4293
276.855469 -0.006 148.6080
277.221680 -0.005 148.7865
277.587891 -0.004 148.9649
277.954102 -0.003 149.1437
278.320312 -0.002 149.3229
278.686523 -0.002 149.5027
279.052734 -0.002 149.6831
279.418945 -0.001 149.8637
279.785156 -0.001 150.0444
280.151367 -0.001 150.2257
280.517578 -0.001 150.4076
280.883789 -0.000 150.5899
281.250000 -0.000 150.7727
281.616211 -0.000 150.9556
281.982422 -0.000 151.1389
282.348633 -0.000 151.3224
282.714844 -0.000 151.5063
283.081055 -0.000 151.6905
283.447266 -0.000 151.8749
283.813477 -0.000 152.0595
284.179688 -0.000 152.2443
284.545898 -0.000 152.4292
284.912109 -0.000 152.6143
285.278320 -0.000 152.7996
285.644531 -0.000 152.9850
286.010742 0.000 153.1705
286.376953 -0.000 153.3562
286.743164 0.000 153.5419
287.109375 0.000 153.7277
287.475586 -0.000 153.9136
287.841797 -0.000 154.0996
288.208008 -0.000 154.2857
288.574219 0.000 154.4718
288.940430 0.000 154.6580
289.306641 0.000 154.8443
289.672852 0.000 155.0306
290.039062 0.000 155.2169
290.405273 -0.000 155.4033
290.771484 0.000 155.5898
291.137695 0.000 155.7763
291.503906 0.000 155.9628
291.870117 0.000 156.1493
292.236328 0.000 156.3359
292.602539 0.000 156.5225
292.968750 0.000 156.7091
293.334961 0.000 156.8957
293.701172 0.000 157.0823
294.067383 0.000 157.2690
294.433594 0.000 157.4556
294.799805 0.000 157.6423
295.166016 0.000 157.8290
295.532227 0.000 158.0157
295.898438 0.000 158.2023
296.264648 0.000 158.3890
296.630859 0.000 158.5757
296.997070 0.000 158.7623
297.363281 0.000 158.9490
297.729492 0.000 159.1357
298.095703 0.000 159.3223
298.461914 0.000 159.5089
298.828125 0.000 159.6956
299.194336 0.000 159.8822
299.560547 0.000 160.0687
299.926758 0.000 160.2553
300.292969 0.000 160.4419
300.659180 0.000 160.6284
301.025391 0.000 160.8149
301.391602 0.000 161.0014
301.757812 0.000 161.1878
302.124023 0.000 161.3743
302.490234 0.000 161.5607
302.856445 -0.000 161.7470
303.222656 0.000 161.9334
303.588867 0.000 162.1197
303.955078 0.000 162.3060
304.321289 0.000 162.4922
304.687500 0.000 162.6784
305.053711 0.000 162.8646
305.419922 0.000 163.0507
305.786133 0.000 163.2368
306.152344 0.000 163.4229
306.518555 -0.000 163.6089
306.884766 0.000 163.7949
307.250977 0.000 163.9808
307.617188 0.000 164.1667
307.983398 0.000 164.3525
308.349609 0.000 164.5383
308.715820 0.000 164.7240
309.082031 0.000 164.9097
309.448242 0.000 165.0954
309.814453 0.000 165.2810
310.180664 0.000 165.4665
310.546875 0.000 165.6520
310.913086 0.000 165.8374
311.279297 0.000 166.0228
311.645508 0.000 166.2081
312.011719 0.000 166.3934
312.377930 0.000 166.5786
312.744141 0.000 166.7638
313.110352 0.000 166.9489
313.476562 0.000 167.1339
313.842773 -0.000 167.3189
314.208984 -0.000 167.5038
314.575195 0.000 167.6886
314.941406 0.000 167.8734
315.307617 0.000 168.0581
315.673828 -0.000 168.2428
316.040039 -0.000 168.4274
316.406250 0.000 168.6119
316.772461 0.000 168.7964
317.138672 -0.000 168.9808
317.504883 0.000 169.1651
317.871094 0.000 169.3493
318.237305 0.000 169.5335
318.603516 0.000 169.7176
318.969727 0.000 169.9017
319.335938 0.000 170.0856
319.702148 0.000 170.2695
320.068359 0.000 170.4533
320.434570 0.000 170.6371
320.800781 0.000 170.8207
321.166992 0.000 171.0043
321.533203 0.000 171.1878
321.899414 0.000 171.3713
322.265625 0.000 171.5546
322.631836 0.000 171.7379
322.998047 0.000 171.9211
323.364258 0.000 172.1042
323.730469 0.000 172.2872
324.096680 0.000 172.4702
324.462891 0.000 172.6530
324.829102 0.000 172.8358
325.195312 0.000 173.0185
325.561523 0.000 173.2011
325.927734 0.000 173.3837
326.293945 0.000 173.5661
326.660156 0.000 173.7485
327.026367 0.000 173.9307
327.392578 0.000 174.1129
327.758789 0.000 174.2950
328.125000 0.000 174.4770
328.491211 0.000 174.6589
328.857422 0.000 174.8407
329.223633 0.000 175.0225
329.589844 0.000 175.2041
329.956055 0.000 175.3857
330.322266 0.000 175.5671
330.688477 0.000 175.7485
331.054688 0.000 175.9297
331.420898 0.000 176.1109
331.787109 0.000 176.2920
332.153320 0.000 176.4730
332.519531 0.000 176.6538
332.885742 0.000 176.8346
333.251953 0.000 177.0153
333.618164 0.000 177.1959
333.984375 0.000 177.3764
334.350586 0.000 177.5568
334.716797 0.000 177.7371
335.083008 0.000 177.9173
335.449219 0.000 178.0974
335.815430 0.000 178.2774
336.181641 0.000 178.4573
336.547852 0.000 178.6371
336.914062 0.000 178.8167
337.280273 0.000 178.9963
337.646484 0.000 179.1758
338.012695 0.000 179.3552
338.378906 0.000 179.5344
338.745117 0.000 179.7136
339.111328 0.000 179.8927
339.477539 0.000 -179.9284
339.843750 0.000 -179.7495
340.209961 0.000 -179.5708
340.576172 0.000 -179.3922
340.942383 0.000 -179.2136
341.308594 0.000 -179.0353
341.674805 0.000 -178.8569
342.041016 0.000 -178.6787
342.407227 0.000 -178.5007
342.773438 0.000 -178.3227
343.139648 0.000 -178.1448
