* Measurement data measured by REW V5.40 beta 133
* Source: 
* Format: 
* Dated: Sep 10, 2026, 1:31:19 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Minimum phase copy of LX Cal file effects included LF tail from 15 Hz at 12 dB/octave No HF tail
* Measurement: LX-MP
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
0.366211	17.078	-136.2018
0.732422	17.426	108.9022
1.098633	12.421	-75.4323
1.464844	23.263	-177.9199
1.831055	20.191	141.2978
2.197265	24.528	-159.1175
2.563476	29.527	170.6881
2.929687	27.569	171.3811
3.295898	32.503	-173.7774
3.662109	34.179	169.3851
4.028320	34.094	179.8860
4.394531	37.570	179.7185
4.760742	37.936	171.4546
5.126953	39.024	-178.6257
5.493164	41.234	176.2097
5.859375	41.221	174.5238
6.225585	42.847	-179.3468
6.591796	44.086	174.6868
6.958007	44.207	177.3931
7.324218	45.893	179.3618
7.690429	46.446	174.8336
8.056640	46.932	179.5773
8.422851	48.367	178.3082
8.789062	48.517	176.4541
9.155273	49.391	-178.8782
9.521484	50.405	178.0739
9.887695	50.439	179.3446
10.253905	51.577	-177.5822
10.620116	52.110	179.2476
10.986327	52.296	-176.6340
11.352538	53.486	-175.8774
11.718749	53.568	-177.3586
12.084960	54.130	-171.2983
12.451171	55.111	-172.6744
12.817382	54.868	-170.1681
13.183593	55.969	-163.5435
13.549804	56.376	-165.4206
13.916015	56.196	-154.1889
14.282225	57.991	-148.5231
14.648436	57.065	-139.3183
15.014647	61.756	-105.7932
15.380858	67.782	-118.2480
15.747069	70.369	-140.3900
16.113280	71.075	-156.6242
16.479491	71.553	-166.0042
16.845702	72.123	-174.3111
17.211913	72.495	178.9694
17.578124	73.071	173.7415
17.944335	73.690	167.0771
18.310545	74.055	160.5165
18.676756	74.398	154.8690
19.042967	74.704	149.0439
19.409178	74.911	143.7389
19.775389	75.143	138.6670
20.141600	75.272	133.3105
20.507811	75.279	128.8349
20.874022	75.326	125.1582
21.240233	75.395	121.7602
21.606444	75.524	118.7953
21.972654	75.737	115.4304
22.338865	75.898	111.6273
22.705076	76.033	107.9603
23.071287	76.167	104.0615
23.437498	76.248	100.0498
23.803709	76.320	96.0075
24.169920	76.341	91.5331
24.536131	76.252	87.0507
24.902342	76.106	82.7726
25.268553	75.884	78.4661
25.634764	75.566	74.4550
26.000974	75.187	70.6997
26.367185	74.689	67.1566
26.733396	74.068	64.4460
27.099607	73.387	62.6258
27.465818	72.619	61.8075
27.832029	71.816	62.5577
28.198240	71.048	64.8792
28.564451	70.371	69.2670
28.930662	70.024	75.6566
29.296873	70.125	82.5335
29.663084	70.662	88.5938
30.029294	71.498	92.3929
30.395505	72.378	93.9173
30.761716	73.223	93.8547
31.127927	73.977	92.4810
31.494138	74.614	90.4059
31.860349	75.174	87.8461
32.226560	75.638	84.8066
32.592771	76.008	81.6724
32.958982	76.331	78.4513
33.325193	76.597	75.0676
33.691404	76.820	71.6399
34.057614	77.011	67.9647
34.423825	77.132	64.0453
34.790036	77.187	60.0816
35.156247	77.182	55.9748
35.522458	77.093	51.8123
35.888669	76.931	47.7132
36.254880	76.686	43.5835
36.621091	76.330	39.6532
36.987302	75.888	36.1206
37.353513	75.363	32.9570
37.719724	74.751	30.3960
38.085934	74.088	28.4938
38.452145	73.362	27.2358
38.818356	72.587	26.9806
39.184567	71.825	27.7289
39.550778	71.083	29.4356
39.916989	70.416	32.2104
40.283200	69.860	35.6934
40.649411	69.406	39.8748
41.015622	69.115	44.6382
41.381833	68.989	49.5016
41.748044	69.020	54.3269
42.114254	69.198	58.6681
42.480465	69.447	62.4591
42.846676	69.764	65.8577
43.212887	70.123	68.7542
43.579098	70.509	71.3606
43.945309	70.937	73.6201
44.311520	71.375	75.5273
44.677731	71.835	77.3266
45.043942	72.341	78.8821
45.410153	72.882	80.1919
45.776363	73.485	81.1707
46.142574	74.125	81.5498
46.508785	74.776	81.4146
46.874996	75.440	80.7267
47.241207	76.090	79.4285
47.607418	76.717	77.6481
47.973629	77.317	75.3187
48.339840	77.861	72.4887
