* Measurement data measured by REW V5.40 beta 133
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: Sep 10, 2026, 1:48:51 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Trace Arithmetic A times B A = X801 B = R.Filter 
* Measurement: FRX
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 1.0986328 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.098633	-43.253	171.0513
1.464844	-38.291	169.8562
1.831055	-34.417	168.4307
2.197266	-31.268	166.8233
2.563477	-28.594	165.1595
2.929688	-26.286	163.4137
3.295898	-24.244	161.6477
3.662109	-22.422	159.8298
4.028320	-20.770	158.0007
4.394531	-19.265	156.1311
4.760742	-17.878	154.2517
5.126953	-16.596	152.3360
5.493164	-15.401	150.4094
5.859375	-14.284	148.4470
6.225586	-13.234	146.4706
6.591797	-12.245	144.4568
6.958008	-11.309	142.4247
7.324219	-10.421	140.3518
7.690430	-9.576	138.2551
8.056641	-8.771	136.1121
8.422852	-8.001	133.9381
8.789062	-7.265	131.7097
9.155273	-6.558	129.4408
9.521484	-5.879	127.1054
9.887695	-5.225	124.7160
10.253906	-4.596	122.2414
10.620117	-3.988	119.6914
10.986328	-3.401	117.0243
11.352539	-2.834	114.2434
11.718750	-2.284	111.2776
12.084961	-1.751	108.0989
12.451172	-1.245	104.4366
12.817383	-0.841	100.3639
13.183594	-0.544	96.3298
13.549805	-0.326	92.4586
13.916016	-0.176	88.8206
14.282227	-0.078	85.4412
14.648438	-0.026	82.3457
15.014648	-0.010	79.5765
15.380859	-0.011	77.1785
15.747070	-0.010	75.0410
16.113281	-0.011	73.0963
16.479492	-0.010	71.3102
16.845703	-0.010	69.6587
17.211914	-0.010	68.1240
17.578125	-0.010	66.6919
17.944336	-0.010	65.3514
18.310547	-0.010	64.0927
18.676758	-0.010	62.9085
19.042969	-0.010	61.7915
19.409180	-0.010	60.7365
19.775391	-0.010	59.7377
20.141602	-0.010	58.7915
20.507812	-0.010	57.8931
20.874023	-0.010	57.0399
21.240234	-0.010	56.2278
21.606445	-0.010	55.4549
21.972656	-0.010	54.7177
22.338867	-0.010	54.0151
22.705078	-0.010	53.3436
23.071289	-0.010	52.7026
23.437500	-0.010	52.0891
23.803711	-0.010	51.5028
24.169922	-0.010	50.9409
24.536133	-0.010	50.4032
24.902344	-0.010	49.8873
25.268555	-0.010	49.3933
25.634766	-0.010	48.9187
26.000977	-0.010	48.4639
26.367188	-0.010	48.0266
26.733398	-0.010	47.6073
27.099609	-0.010	47.2038
27.465820	-0.010	46.8166
27.832031	-0.010	46.4437
28.198242	-0.010	46.0858
28.564453	-0.010	45.7408
28.930664	-0.010	45.4096
29.296875	-0.010	45.0902
29.663086	-0.010	44.7835
30.029297	-0.010	44.4875
30.395508	-0.010	44.2032
30.761719	-0.010	43.9287
31.127930	-0.010	43.6650
31.494141	-0.010	43.4103
31.860352	-0.010	43.1656
32.226562	-0.010	42.9293
32.592773	-0.010	42.7021
32.958984	-0.010	42.4827
33.325195	-0.010	42.2718
33.691406	-0.010	42.0679
34.057617	-0.010	41.8721
34.423828	-0.010	41.6828
34.790039	-0.010	41.5009
35.156250	-0.010	41.3251
35.522461	-0.010	41.1562
35.888672	-0.010	40.9928
36.254883	-0.010	40.8360
36.621094	-0.010	40.6843
36.987305	-0.010	40.5387
37.353516	-0.010	40.3979
37.719727	-0.010	40.2628
38.085938	-0.010	40.1321
38.452148	-0.010	40.0067
38.818359	-0.010	39.8854
39.184570	-0.010	39.7692
39.550781	-0.010	39.6567
39.916992	-0.010	39.5490
40.283203	-0.010	39.4447
40.649414	-0.010	39.3449
41.015625	-0.010	39.2484
41.381836	-0.010	39.1559
41.748047	-0.010	39.0665
42.114258	-0.010	38.9810
42.480469	-0.010	38.8982
42.846680	-0.010	38.8192
43.212891	-0.010	38.7426
43.579102	-0.010	38.6695
43.945312	-0.010	38.5988
44.311523	-0.010	38.5313
