* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
100.341797 -1.524 33.3427
100.708008 -1.565 33.1994
101.074219 -1.609 33.0740
101.440430 -1.658 32.9695
101.806641 -1.711 32.8874
102.172852 -1.767 32.8298
102.539062 -1.826 32.7977
102.905273 -1.888 32.7922
103.271484 -1.951 32.8141
103.637695 -2.017 32.8636
104.003906 -2.083 32.9411
104.370117 -2.150 33.0458
104.736328 -2.218 33.1781
105.102539 -2.286 33.3359
105.468750 -2.353 33.5196
105.834961 -2.421 33.7268
106.201172 -2.487 33.9577
106.567383 -2.552 34.2096
106.933594 -2.617 34.4826
107.299805 -2.680 34.7742
107.666016 -2.741 35.0840
108.032227 -2.801 35.4095
108.398438 -2.859 35.7503
108.764648 -2.915 36.1042
109.130859 -2.970 36.4704
109.497070 -3.023 36.8475
109.863281 -3.074 37.2344
110.229492 -3.123 37.6299
110.595703 -3.170 38.0327
110.961914 -3.216 38.4421
111.328125 -3.260 38.8566
111.694336 -3.302 39.2751
112.060547 -3.343 39.6973
112.426758 -3.382 40.1218
112.792969 -3.420 40.5494
113.159180 -3.457 40.9798
113.525391 -3.493 41.4135
113.891602 -3.528 41.8517
114.257812 -3.562 42.2940
114.624023 -3.595 42.7407
114.990234 -3.626 43.1917
115.356445 -3.656 43.6460
115.722656 -3.685 44.1034
116.088867 -3.712 44.5630
116.455078 -3.738 45.0242
116.821289 -3.762 45.4866
117.187500 -3.785 45.9495
117.553711 -3.807 46.4125
117.919922 -3.827 46.8752
118.286133 -3.847 47.3371
118.652344 -3.865 47.7981
119.018555 -3.882 48.2575
119.384766 -3.898 48.7155
119.750977 -3.913 49.1716
120.117188 -3.927 49.6255
120.483398 -3.940 50.0773
120.849609 -3.952 50.5266
121.215820 -3.963 50.9735
121.582031 -3.973 51.4174
121.948242 -3.983 51.8587
