* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
78.002930 -1.142 24.4791
78.369141 -1.203 24.7681
78.735352 -1.271 25.1175
79.101562 -1.339 25.5542
79.467773 -1.404 26.0811
79.833984 -1.461 26.6828
80.200195 -1.508 27.3498
80.566406 -1.544 28.0603
80.932617 -1.568 28.8012
81.298828 -1.579 29.5594
81.665039 -1.579 30.3225
82.031250 -1.565 31.0808
82.397461 -1.540 31.8240
82.763672 -1.504 32.5430
83.129883 -1.455 33.2279
83.496094 -1.396 33.8691
83.862305 -1.327 34.4576
84.228516 -1.248 34.9818
84.594727 -1.160 35.4337
84.960938 -1.065 35.8000
85.327148 -0.964 36.0665
85.693359 -0.860 36.2266
86.059570 -0.755 36.2551
86.425781 -0.657 36.1705
86.791992 -0.569 35.9626
87.158203 -0.497 35.6872
87.524414 -0.441 35.3672
87.890625 -0.400 35.0592
88.256836 -0.368 34.7674
88.623047 -0.344 34.5112
88.989258 -0.322 34.2723
89.355469 -0.303 34.0503
89.721680 -0.284 33.8318
90.087891 -0.267 33.6128
90.454102 -0.250 33.3873
90.820312 -0.234 33.1524
91.186523 -0.220 32.9048
91.552734 -0.206 32.6428
91.918945 -0.194 32.3637
92.285156 -0.183 32.0661
92.651367 -0.174 31.7473
93.017578 -0.166 31.4045
93.383789 -0.160 31.0344
93.750000 -0.156 30.6299
94.116211 -0.155 30.1880
94.482422 -0.157 29.6928
94.848633 -0.164 29.1475
95.214844 -0.179 28.5273
95.581055 -0.207 27.8572
95.947266 -0.250 27.1261
96.313477 -0.314 26.3865
96.679688 -0.397 25.6629
97.045898 -0.500 24.9920
97.412109 -0.616 24.4067
97.778320 -0.744 23.9023
98.144531 -0.878 23.4937
98.510742 -1.018 23.1628
98.876953 -1.161 22.9115
99.243164 -1.305 22.7273
99.609375 -1.450 22.6081
99.975586 -1.596 22.5472
100.341797 -1.743 22.5419
100.708008 -1.889 22.5886
101.074219 -2.034 22.6851
101.440430 -2.179 22.8288
101.806641 -2.323 23.0178
102.172852 -2.466 23.2500
102.539062 -2.607 23.5239
102.905273 -2.747 23.8379
103.271484 -2.885 24.1905
103.637695 -3.022 24.5805
104.003906 -3.156 25.0069
104.370117 -3.289 25.4681
104.736328 -3.418 25.9635
105.102539 -3.546 26.4913
105.468750 -3.671 27.0510
105.834961 -3.793 27.6409
106.201172 -3.913 28.2607
106.567383 -4.029 28.9086
106.933594 -4.142 29.5847
107.299805 -4.253 30.2867
107.666016 -4.360 31.0150
108.032227 -4.463 31.7672
108.398438 -4.563 32.5433
108.764648 -4.660 33.3412
109.130859 -4.752 34.1608
109.497070 -4.841 35.0003
109.863281 -4.926 35.8593
110.229492 -5.007 36.7365
110.595703 -5.084 37.6310
110.961914 -5.157 38.5419
111.328125 -5.225 39.4680
111.694336 -5.290 40.4088
112.060547 -5.349 41.3623
112.426758 -5.404 42.3285
112.792969 -5.455 43.3041
113.159180 -5.500 44.2879
113.525391 -5.541 45.2775
113.891602 -5.576 46.2696
114.257812 -5.607 47.2630
114.624023 -5.633 48.2557
114.990234 -5.655 49.2463
115.356445 -5.673 50.2345
115.722656 -5.686 51.2186
116.088867 -5.696 52.1989
116.455078 -5.701 53.1739
116.821289 -5.703 54.1432
117.187500 -5.701 55.1060
117.553711 -5.695 56.0615
117.919922 -5.685 57.0090
118.286133 -5.673 57.9475
118.652344 -5.656 58.8768
119.018555 -5.636 59.7955
119.384766 -5.614 60.7037
119.750977 -5.588 61.6001
120.117188 -5.558 62.4843
120.483398 -5.526 63.3560
120.849609 -5.492 64.2141
121.215820 -5.454 65.0587
121.582031 -5.414 65.8886
121.948242 -5.371 66.7039
122.314453 -5.326 67.5039
122.680664 -5.279 68.2880
123.046875 -5.230 69.0566
123.413086 -5.179 69.8082
123.779297 -5.126 70.5438
124.145508 -5.071 71.2624
124.511719 -5.015 71.9639
124.877930 -4.957 72.6488
125.244141 -4.897 73.3159
125.610352 -4.837 73.9664
125.976562 -4.775 74.5993
126.342773 -4.713 75.2150
126.708984 -4.650 75.8140
127.075195 -4.586 76.3953
127.441406 -4.521 76.9605
127.807617 -4.456 77.5087
128.173828 -4.390 78.0404
128.540039 -4.324 78.5564
128.906250 -4.258 79.0559
129.272461 -4.192 79.5403
129.638672 -4.126 80.0093
130.004883 -4.060 80.4632
130.371094 -3.994 80.9030
130.737305 -3.928 81.3283
131.103516 -3.863 81.7403
131.469727 -3.798 82.1389
131.835938 -3.734 82.5246
132.202148 -3.669 82.8983
132.568359 -3.606 83.2598
132.934570 -3.543 83.6101
133.300781 -3.481 83.9495
133.666992 -3.419 84.2781
134.033203 -3.358 84.5969
134.399414 -3.298 84.9059
134.765625 -3.239 85.2056
135.131836 -3.180 85.4968
135.498047 -3.123 85.7795
135.864258 -3.066 86.0545
136.230469 -3.010 86.3221
136.596680 -2.955 86.5829
136.962891 -2.900 86.8374
137.329102 -2.847 87.0858
137.695312 -2.795 87.3287
138.061523 -2.743 87.5664
138.427734 -2.692 87.7994
138.793945 -2.642 88.0281
139.160156 -2.593 88.2528
139.526367 -2.545 88.4742
139.892578 -2.498 88.6923
140.258789 -2.451 88.9078
140.625000 -2.405 89.1212
140.991211 -2.360 89.3322
141.357422 -2.316 89.5419
141.723633 -2.272 89.7504
142.089844 -2.229 89.9576
142.456055 -2.186 90.1644
142.822266 -2.144 90.3707
143.188477 -2.102 90.5766
143.554688 -2.061 90.7830
143.920898 -2.021 90.9895
144.287109 -1.980 91.1964
144.653320 -1.940 91.4045
145.019531 -1.900 91.6128
145.385742 -1.860 91.8221
145.751953 -1.820 92.0328
146.118164 -1.780 92.2436
146.484375 -1.740 92.4554
146.850586 -1.699 92.6681
147.216797 -1.659 92.8805
147.583008 -1.617 93.0934
147.949219 -1.576 93.3065
148.315430 -1.534 93.5186
148.681641 -1.491 93.7303
149.047852 -1.448 93.9410
149.414062 -1.404 94.1496
149.780273 -1.359 94.3564
150.146484 -1.314 94.5606
150.512695 -1.267 94.7610
150.878906 -1.219 94.9576
151.245117 -1.171 95.1495
151.611328 -1.121 95.3351
151.977539 -1.070 95.5145
152.343750 -1.018 95.6861
152.709961 -0.965 95.8484
153.076172 -0.911 96.0005
153.442383 -0.855 96.1409
153.808594 -0.798 96.2673
154.174805 -0.739 96.3766
154.541016 -0.680 96.4683
154.907227 -0.619 96.5398
155.273438 -0.558 96.5832
155.639648 -0.497 96.5997
156.005859 -0.436 96.5915
156.372070 -0.376 96.5441
156.738281 -0.319 96.4609
157.104492 -0.265 96.3557
157.470703 -0.214 96.2170
157.836914 -0.169 96.0482
158.203125 -0.131 95.8677
158.569336 -0.099 95.6825
158.935547 -0.072 95.4959
159.301758 -0.051 95.3112
159.667969 -0.036 95.1440
160.034180 -0.024 94.9999
160.400391 -0.015 94.8697
160.766602 -0.010 94.7587
161.132812 -0.007 94.6724
161.499023 -0.004 94.6037
161.865234 -0.002 94.5488
162.231445 -0.002 94.5111
162.597656 -0.001 94.4875
162.963867 -0.000 94.4740
163.330078 -0.000 94.4714
163.696289 -0.000 94.4786
164.062500 -0.000 94.4936
164.428711 -0.000 94.5161
164.794922 -0.000 94.5455
165.161133 -0.000 94.5811
165.527344 -0.000 94.6223
165.893555 -0.000 94.6687
166.259766 0.000 94.7200
166.625977 0.000 94.7759
166.992188 0.000 94.8360
167.358398 0.000 94.9000
167.724609 0.000 94.9679
168.090820 0.000 95.0392
168.457031 0.000 95.1139
168.823242 0.000 95.1918
169.189453 0.000 95.2726
169.555664 0.000 95.3563
169.921875 0.000 95.4428
170.288086 0.000 95.5319
170.654297 0.000 95.6234
171.020508 0.000 95.7173
171.386719 0.000 95.8135
171.752930 0.000 95.9119
172.119141 0.000 96.0123
172.485352 0.000 96.1148
172.851562 0.000 96.2192
173.217773 0.000 96.3255
173.583984 0.000 96.4335
173.950195 0.000 96.5432
174.316406 0.000 96.6547
174.682617 0.000 96.7676
175.048828 0.000 96.8822
175.415039 0.000 96.9983
175.781250 0.000 97.1157
176.147461 0.000 97.2346
176.513672 0.000 97.3548
176.879883 0.000 97.4764
177.246094 0.000 97.5991
177.612305 0.000 97.7231
177.978516 0.000 97.8483
178.344727 0.000 97.9746
178.710938 0.000 98.1020
179.077148 0.000 98.2305
179.443359 0.000 98.3600
179.809570 0.000 98.4905
180.175781 0.000 98.6220
180.541992 0.000 98.7544
180.908203 0.000 98.8878
181.274414 0.000 99.0220
181.640625 0.000 99.1571
182.006836 0.000 99.2930
182.373047 0.000 99.4297
182.739258 0.000 99.5672
183.105469 0.000 99.7055
183.471680 0.000 99.8445
183.837891 0.000 99.9841
184.204102 0.000 100.1245
184.570312 0.000 100.2656
184.936523 0.000 100.4072
185.302734 0.000 100.5495
185.668945 0.000 100.6923
186.035156 0.000 100.8358
186.401367 0.000 100.9798
186.767578 0.000 101.1243
187.133789 0.000 101.2693
187.500000 0.000 101.4148
187.866211 -0.000 101.5607
188.232422 0.000 101.7071
188.598633 0.000 101.8539
188.964844 0.000 102.0011
189.331055 0.000 102.1487
189.697266 0.000 102.2966
