* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
130.371094 -4.544 62.6141
130.737305 -4.545 62.9770
131.103516 -4.546 63.3387
131.469727 -4.548 63.6993
131.835938 -4.549 64.0590
132.202148 -4.551 64.4183
132.568359 -4.553 64.7773
132.934570 -4.556 65.1364
133.300781 -4.558 65.4958
133.666992 -4.561 65.8558
134.033203 -4.564 66.2165
134.399414 -4.567 66.5782
134.765625 -4.571 66.9412
135.131836 -4.575 67.3056
135.498047 -4.578 67.6717
135.864258 -4.582 68.0396
136.230469 -4.586 68.4097
136.596680 -4.590 68.7821
136.962891 -4.595 69.1568
137.329102 -4.599 69.5342
137.695312 -4.603 69.9143
138.061523 -4.608 70.2970
138.427734 -4.612 70.6827
138.793945 -4.616 71.0712
139.160156 -4.620 71.4626
139.526367 -4.624 71.8573
139.892578 -4.628 72.2549
140.258789 -4.632 72.6556
140.625000 -4.635 73.0596
140.991211 -4.639 73.4667
141.357422 -4.642 73.8770
141.723633 -4.644 74.2905
142.089844 -4.647 74.7070
142.456055 -4.649 75.1268
142.822266 -4.651 75.5496
143.188477 -4.652 75.9754
143.554688 -4.653 76.4043
143.920898 -4.654 76.8363
144.287109 -4.654 77.2713
144.653320 -4.654 77.7095
145.019531 -4.653 78.1506
145.385742 -4.652 78.5947
145.751953 -4.651 79.0421
146.118164 -4.649 79.4921
146.484375 -4.646 79.9450
146.850586 -4.643 80.4008
147.216797 -4.639 80.8592
147.583008 -4.634 81.3205
147.949219 -4.629 81.7845
148.315430 -4.624 82.2510
148.681641 -4.618 82.7204
149.047852 -4.611 83.1925
149.414062 -4.603 83.6672
149.780273 -4.595 84.1447
150.146484 -4.586 84.6250
150.512695 -4.576 85.1076
150.878906 -4.565 85.5931
151.245117 -4.554 86.0812
151.611328 -4.542 86.5716
151.977539 -4.529 87.0647
152.343750 -4.515 87.5604
152.709961 -4.500 88.0582
153.076172 -4.484 88.5588
153.442383 -4.467 89.0619
153.808594 -4.449 89.5669
154.174805 -4.431 90.0747
154.541016 -4.411 90.5848
154.907227 -4.390 91.0969
155.273438 -4.367 91.6119
155.639648 -4.344 92.1294
156.005859 -4.319 92.6488
156.372070 -4.293 93.1718
156.738281 -4.265 93.6979
157.104492 -4.236 94.2250
157.470703 -4.205 94.7557
157.836914 -4.172 95.2891
