* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
7225.708008 -0.002 -149.1960
7226.074219 -0.002 -149.1928
7226.440430 -0.002 -149.1897
7226.806641 -0.002 -149.1865
7227.172852 -0.002 -149.1833
7227.539062 -0.002 -149.1802
7227.905273 -0.002 -149.1770
7228.271484 -0.002 -149.1738
7228.637695 -0.002 -149.1707
7229.003906 -0.002 -149.1675
7229.370117 -0.002 -149.1643
7229.736328 -0.002 -149.1612
7230.102539 -0.002 -149.1580
7230.468750 -0.002 -149.1549
7230.834961 -0.002 -149.1517
7231.201172 -0.002 -149.1485
7231.567383 -0.002 -149.1454
7231.933594 -0.002 -149.1422
7232.299805 -0.002 -149.1391
7232.666016 -0.002 -149.1359
7233.032227 -0.002 -149.1327
7233.398438 -0.002 -149.1296
7233.764648 -0.002 -149.1264
7234.130859 -0.002 -149.1233
7234.497070 -0.002 -149.1201
7234.863281 -0.002 -149.1170
7235.229492 -0.002 -149.1138
7235.595703 -0.002 -149.1107
7235.961914 -0.002 -149.1075
7236.328125 -0.002 -149.1044
7236.694336 -0.002 -149.1012
7237.060547 -0.002 -149.0981
7237.426758 -0.002 -149.0949
7237.792969 -0.002 -149.0918
7238.159180 -0.002 -149.0886
7238.525391 -0.002 -149.0855
7238.891602 -0.002 -149.0823
7239.257812 -0.002 -149.0792
7239.624023 -0.002 -149.0760
7239.990234 -0.002 -149.0729
7240.356445 -0.002 -149.0698
7240.722656 -0.002 -149.0666
7241.088867 -0.002 -149.0634
7241.455078 -0.002 -149.0603
7241.821289 -0.002 -149.0572
7242.187500 -0.002 -149.0540
7242.553711 -0.002 -149.0509
7242.919922 -0.002 -149.0478
7243.286133 -0.002 -149.0446
7243.652344 -0.002 -149.0415
7244.018555 -0.002 -149.0383
7244.384766 -0.002 -149.0352
7244.750977 -0.002 -149.0321
7245.117188 -0.002 -149.0289
7245.483398 -0.002 -149.0258
7245.849609 -0.002 -149.0227
7246.215820 -0.002 -149.0195
7246.582031 -0.002 -149.0164
7246.948242 -0.002 -149.0132
7247.314453 -0.002 -149.0101
7247.680664 -0.002 -149.0070
7248.046875 -0.002 -149.0039
7248.413086 -0.002 -149.0007
7248.779297 -0.002 -148.9976
7249.145508 -0.002 -148.9945
7249.511719 -0.002 -148.9913
7249.877930 -0.002 -148.9882
7250.244141 -0.002 -148.9851
7250.610352 -0.002 -148.9820
7250.976562 -0.002 -148.9788
7251.342773 -0.002 -148.9757
7251.708984 -0.002 -148.9726
7252.075195 -0.002 -148.9694
7252.441406 -0.002 -148.9663
7252.807617 -0.002 -148.9632
7253.173828 -0.002 -148.9601
7253.540039 -0.002 -148.9570
7253.906250 -0.002 -148.9538
7254.272461 -0.002 -148.9507
7254.638672 -0.002 -148.9476
7255.004883 -0.002 -148.9445
7255.371094 -0.002 -148.9414
7255.737305 -0.002 -148.9382
7256.103516 -0.002 -148.9351
7256.469727 -0.002 -148.9320
7256.835938 -0.002 -148.9289
7257.202148 -0.002 -148.9258
7257.568359 -0.002 -148.9226
7257.934570 -0.002 -148.9195
7258.300781 -0.002 -148.9164
7258.666992 -0.002 -148.9133
7259.033203 -0.002 -148.9102
7259.399414 -0.002 -148.9071
7259.765625 -0.002 -148.9040
7260.131836 -0.002 -148.9009
7260.498047 -0.002 -148.8977
7260.864258 -0.002 -148.8946
7261.230469 -0.002 -148.8915
7261.596680 -0.002 -148.8884
7261.962891 -0.002 -148.8853
7262.329102 -0.002 -148.8822
7262.695312 -0.002 -148.8791
7263.061523 -0.002 -148.8760
7263.427734 -0.002 -148.8729
7263.793945 -0.002 -148.8698
7264.160156 -0.002 -148.8667
7264.526367 -0.002 -148.8636
7264.892578 -0.002 -148.8605
7265.258789 -0.002 -148.8574
7265.625000 -0.002 -148.8542
7265.991211 -0.002 -148.8511
7266.357422 -0.002 -148.8480
7266.723633 -0.002 -148.8449
7267.089844 -0.002 -148.8418
7267.456055 -0.002 -148.8387
7267.822266 -0.002 -148.8356
7268.188477 -0.002 -148.8325
7268.554688 -0.002 -148.8294
7268.920898 -0.002 -148.8264
7269.287109 -0.002 -148.8233
7269.653320 -0.002 -148.8202
7270.019531 -0.002 -148.8171
7270.385742 -0.002 -148.8140
7270.751953 -0.002 -148.8109
7271.118164 -0.002 -148.8078
7271.484375 -0.002 -148.8047
7271.850586 -0.002 -148.8016
7272.216797 -0.002 -148.7985
7272.583008 -0.002 -148.7954
7272.949219 -0.002 -148.7923
7273.315430 -0.002 -148.7892
7273.681641 -0.002 -148.7861
7274.047852 -0.002 -148.7831
7274.414062 -0.002 -148.7800
7274.780273 -0.002 -148.7769
7275.146484 -0.002 -148.7738
7275.512695 -0.002 -148.7707
7275.878906 -0.002 -148.7676
7276.245117 -0.002 -148.7645
7276.611328 -0.002 -148.7614
7276.977539 -0.002 -148.7584
7277.343750 -0.002 -148.7553
7277.709961 -0.002 -148.7522
7278.076172 -0.002 -148.7491
7278.442383 -0.002 -148.7460
7278.808594 -0.002 -148.7429
7279.174805 -0.002 -148.7399
7279.541016 -0.002 -148.7368
7279.907227 -0.002 -148.7337
7280.273438 -0.002 -148.7306
7280.639648 -0.002 -148.7276
7281.005859 -0.002 -148.7245
7281.372070 -0.002 -148.7214
7281.738281 -0.002 -148.7183
7282.104492 -0.002 -148.7152
7282.470703 -0.002 -148.7122
7282.836914 -0.002 -148.7091
7283.203125 -0.002 -148.7060
7283.569336 -0.002 -148.7030
7283.935547 -0.002 -148.6999
7284.301758 -0.002 -148.6968
7284.667969 -0.002 -148.6937
7285.034180 -0.002 -148.6907
7285.400391 -0.002 -148.6876
7285.766602 -0.002 -148.6845
7286.132812 -0.002 -148.6815
7286.499023 -0.002 -148.6784
7286.865234 -0.002 -148.6753
7287.231445 -0.002 -148.6723
7287.597656 -0.002 -148.6692
7287.963867 -0.002 -148.6661
7288.330078 -0.002 -148.6631
7288.696289 -0.002 -148.6600
7289.062500 -0.002 -148.6569
7289.428711 -0.002 -148.6539
7289.794922 -0.002 -148.6508
7290.161133 -0.002 -148.6477
7290.527344 -0.002 -148.6447
7290.893555 -0.002 -148.6416
7291.259766 -0.002 -148.6385
7291.625977 -0.002 -148.6355
7291.992188 -0.002 -148.6324
7292.358398 -0.002 -148.6294
7292.724609 -0.002 -148.6263
7293.090820 -0.002 -148.6233
7293.457031 -0.002 -148.6202
7293.823242 -0.002 -148.6171
7294.189453 -0.002 -148.6141
7294.555664 -0.002 -148.6110
7294.921875 -0.002 -148.6080
7295.288086 -0.002 -148.6049
7295.654297 -0.002 -148.6019
7296.020508 -0.002 -148.5988
7296.386719 -0.002 -148.5958
7296.752930 -0.002 -148.5927
7297.119141 -0.002 -148.5897
7297.485352 -0.002 -148.5866
7297.851562 -0.002 -148.5836
7298.217773 -0.002 -148.5805
7298.583984 -0.002 -148.5775
7298.950195 -0.002 -148.5744
7299.316406 -0.002 -148.5714
7299.682617 -0.002 -148.5683
7300.048828 -0.002 -148.5653
7300.415039 -0.002 -148.5622
7300.781250 -0.002 -148.5592
7301.147461 -0.002 -148.5561
7301.513672 -0.002 -148.5531
7301.879883 -0.002 -148.5500
7302.246094 -0.002 -148.5470
7302.612305 -0.002 -148.5440
7302.978516 -0.002 -148.5409
7303.344727 -0.002 -148.5379
7303.710938 -0.002 -148.5348
7304.077148 -0.002 -148.5318
7304.443359 -0.002 -148.5288
7304.809570 -0.002 -148.5257
7305.175781 -0.002 -148.5227
7305.541992 -0.002 -148.5196
7305.908203 -0.002 -148.5166
7306.274414 -0.002 -148.5136
7306.640625 -0.002 -148.5105
7307.006836 -0.002 -148.5075
7307.373047 -0.002 -148.5045
7307.739258 -0.002 -148.5015
7308.105469 -0.002 -148.4984
7308.471680 -0.002 -148.4954
7308.837891 -0.002 -148.4923
7309.204102 -0.002 -148.4893
7309.570312 -0.002 -148.4863
7309.936523 -0.002 -148.4832
7310.302734 -0.002 -148.4802
7310.668945 -0.002 -148.4772
7311.035156 -0.002 -148.4741
7311.401367 -0.002 -148.4711
7311.767578 -0.002 -148.4681
7312.133789 -0.002 -148.4651
7312.500000 -0.002 -148.4621
7312.866211 -0.002 -148.4590
7313.232422 -0.002 -148.4560
7313.598633 -0.002 -148.4530
7313.964844 -0.002 -148.4499
7314.331055 -0.002 -148.4469
7314.697266 -0.002 -148.4439
7315.063477 -0.002 -148.4409
7315.429688 -0.002 -148.4379
7315.795898 -0.002 -148.4348
7316.162109 -0.002 -148.4318
7316.528320 -0.002 -148.4288
7316.894531 -0.002 -148.4258
7317.260742 -0.002 -148.4227
7317.626953 -0.002 -148.4197
7317.993164 -0.002 -148.4167
7318.359375 -0.002 -148.4137
7318.725586 -0.002 -148.4107
7319.091797 -0.002 -148.4077
7319.458008 -0.002 -148.4047
7319.824219 -0.002 -148.4016
7320.190430 -0.002 -148.3986
7320.556641 -0.002 -148.3956
7320.922852 -0.002 -148.3926
7321.289062 -0.002 -148.3896
7321.655273 -0.002 -148.3866
7322.021484 -0.002 -148.3836
7322.387695 -0.002 -148.3806
7322.753906 -0.002 -148.3775
7323.120117 -0.002 -148.3745
7323.486328 -0.002 -148.3715
7323.852539 -0.002 -148.3685
7324.218750 -0.002 -148.3655
7324.584961 -0.002 -148.3625
7324.951172 -0.002 -148.3595
7325.317383 -0.002 -148.3565
7325.683594 -0.002 -148.3535
7326.049805 -0.002 -148.3505
7326.416016 -0.002 -148.3475
7326.782227 -0.002 -148.3445
7327.148438 -0.002 -148.3415
7327.514648 -0.002 -148.3385
7327.880859 -0.002 -148.3355
7328.247070 -0.002 -148.3325
7328.613281 -0.002 -148.3295
7328.979492 -0.002 -148.3265
7329.345703 -0.002 -148.3235
7329.711914 -0.002 -148.3205
7330.078125 -0.002 -148.3175
7330.444336 -0.002 -148.3145
7330.810547 -0.002 -148.3115
7331.176758 -0.002 -148.3085
7331.542969 -0.002 -148.3055
7331.909180 -0.002 -148.3025
7332.275391 -0.002 -148.2995
7332.641602 -0.002 -148.2965
7333.007812 -0.002 -148.2935
7333.374023 -0.002 -148.2905
7333.740234 -0.002 -148.2875
7334.106445 -0.002 -148.2845
7334.472656 -0.002 -148.2815
7334.838867 -0.002 -148.2785
7335.205078 -0.002 -148.2756
7335.571289 -0.002 -148.2726
7335.937500 -0.002 -148.2696
7336.303711 -0.002 -148.2666
7336.669922 -0.002 -148.2636
7337.036133 -0.002 -148.2606
7337.402344 -0.002 -148.2576
7337.768555 -0.002 -148.2546
7338.134766 -0.002 -148.2517
7338.500977 -0.002 -148.2487
7338.867188 -0.002 -148.2457
7339.233398 -0.002 -148.2427
7339.599609 -0.002 -148.2397
7339.965820 -0.002 -148.2367
7340.332031 -0.002 -148.2337
7340.698242 -0.002 -148.2308
7341.064453 -0.002 -148.2278
7341.430664 -0.002 -148.2248
7341.796875 -0.002 -148.2218
7342.163086 -0.002 -148.2189
7342.529297 -0.002 -148.2159
7342.895508 -0.002 -148.2129
7343.261719 -0.002 -148.2099
7343.627930 -0.002 -148.2070
7343.994141 -0.002 -148.2040
7344.360352 -0.002 -148.2010
7344.726562 -0.002 -148.1980
7345.092773 -0.002 -148.1951
7345.458984 -0.002 -148.1921
7345.825195 -0.002 -148.1891
7346.191406 -0.002 -148.1861
7346.557617 -0.002 -148.1831
7346.923828 -0.002 -148.1802
7347.290039 -0.002 -148.1772
7347.656250 -0.002 -148.1742
7348.022461 -0.002 -148.1713
7348.388672 -0.002 -148.1683
7348.754883 -0.002 -148.1653
7349.121094 -0.002 -148.1624
7349.487305 -0.002 -148.1594
7349.853516 -0.002 -148.1564
7350.219727 -0.002 -148.1535
7350.585938 -0.002 -148.1505
7350.952148 -0.002 -148.1475
7351.318359 -0.002 -148.1446
7351.684570 -0.002 -148.1416
7352.050781 -0.002 -148.1386
7352.416992 -0.002 -148.1357
7352.783203 -0.002 -148.1327
7353.149414 -0.002 -148.1298
7353.515625 -0.002 -148.1268
7353.881836 -0.002 -148.1238
7354.248047 -0.002 -148.1209
7354.614258 -0.002 -148.1179
7354.980469 -0.002 -148.1150
7355.346680 -0.002 -148.1120
7355.712891 -0.002 -148.1090
7356.079102 -0.002 -148.1061
7356.445312 -0.002 -148.1031
7356.811523 -0.002 -148.1002
7357.177734 -0.002 -148.0972
7357.543945 -0.002 -148.0943
7357.910156 -0.002 -148.0913
7358.276367 -0.002 -148.0884
7358.642578 -0.002 -148.0854
7359.008789 -0.002 -148.0825
7359.375000 -0.002 -148.0795
7359.741211 -0.002 -148.0766
7360.107422 -0.002 -148.0736
7360.473633 -0.002 -148.0707
7360.839844 -0.002 -148.0677
7361.206055 -0.002 -148.0648
7361.572266 -0.002 -148.0618
7361.938477 -0.002 -148.0589
7362.304688 -0.002 -148.0559
7362.670898 -0.002 -148.0530
7363.037109 -0.002 -148.0500
7363.403320 -0.002 -148.0471
7363.769531 -0.002 -148.0441
7364.135742 -0.002 -148.0412
7364.501953 -0.002 -148.0383
7364.868164 -0.002 -148.0353
7365.234375 -0.002 -148.0324
7365.600586 -0.002 -148.0294
7365.966797 -0.002 -148.0265
7366.333008 -0.002 -148.0235
7366.699219 -0.002 -148.0206
7367.065430 -0.002 -148.0177
7367.431641 -0.002 -148.0147
7367.797852 -0.002 -148.0118
7368.164062 -0.002 -148.0088
7368.530273 -0.002 -148.0059
7368.896484 -0.002 -148.0030
7369.262695 -0.002 -148.0000
7369.628906 -0.002 -147.9971
7369.995117 -0.002 -147.9941
7370.361328 -0.002 -147.9912
7370.727539 -0.002 -147.9883
7371.093750 -0.002 -147.9854
7371.459961 -0.002 -147.9824
7371.826172 -0.002 -147.9795
7372.192383 -0.002 -147.9766
7372.558594 -0.002 -147.9736
7372.924805 -0.002 -147.9707
7373.291016 -0.002 -147.9678
7373.657227 -0.002 -147.9648
7374.023438 -0.002 -147.9619
7374.389648 -0.002 -147.9590
7374.755859 -0.002 -147.9561
7375.122070 -0.002 -147.9531
7375.488281 -0.002 -147.9502
7375.854492 -0.002 -147.9473
7376.220703 -0.002 -147.9443
7376.586914 -0.002 -147.9415
7376.953125 -0.002 -147.9385
7377.319336 -0.002 -147.9356
7377.685547 -0.002 -147.9326
7378.051758 -0.002 -147.9297
7378.417969 -0.002 -147.9268
7378.784180 -0.002 -147.9239
7379.150391 -0.002 -147.9210
7379.516602 -0.002 -147.9180
7379.882812 -0.002 -147.9151
7380.249023 -0.002 -147.9122
7380.615234 -0.002 -147.9093
7380.981445 -0.002 -147.9064
7381.347656 -0.002 -147.9035
7381.713867 -0.002 -147.9005
7382.080078 -0.002 -147.8976
7382.446289 -0.002 -147.8947
7382.812500 -0.002 -147.8918
7383.178711 -0.002 -147.8889
7383.544922 -0.002 -147.8860
7383.911133 -0.002 -147.8831
7384.277344 -0.002 -147.8801
7384.643555 -0.002 -147.8772
7385.009766 -0.002 -147.8743
7385.375977 -0.002 -147.8714
7385.742188 -0.002 -147.8685
7386.108398 -0.002 -147.8656
7386.474609 -0.002 -147.8627
7386.840820 -0.002 -147.8598
7387.207031 -0.002 -147.8569
7387.573242 -0.002 -147.8540
7387.939453 -0.002 -147.8511
7388.305664 -0.002 -147.8482
7388.671875 -0.002 -147.8452
7389.038086 -0.002 -147.8423
7389.404297 -0.002 -147.8394
7389.770508 -0.002 -147.8365
7390.136719 -0.002 -147.8336
7390.502930 -0.002 -147.8307
7390.869141 -0.002 -147.8278
7391.235352 -0.002 -147.8249
7391.601562 -0.002 -147.8220
7391.967773 -0.002 -147.8191
7392.333984 -0.002 -147.8162
7392.700195 -0.002 -147.8133
7393.066406 -0.002 -147.8104
7393.432617 -0.002 -147.8075
7393.798828 -0.002 -147.8046
7394.165039 -0.002 -147.8017
7394.531250 -0.002 -147.7988
7394.897461 -0.002 -147.7959
7395.263672 -0.002 -147.7930
7395.629883 -0.002 -147.7901
7395.996094 -0.002 -147.7873
7396.362305 -0.002 -147.7844
7396.728516 -0.002 -147.7815
7397.094727 -0.002 -147.7786
7397.460938 -0.002 -147.7757
7397.827148 -0.002 -147.7728
7398.193359 -0.002 -147.7699
7398.559570 -0.002 -147.7670
7398.925781 -0.002 -147.7641
7399.291992 -0.002 -147.7612
7399.658203 -0.002 -147.7583
7400.024414 -0.002 -147.7555
7400.390625 -0.002 -147.7526
7400.756836 -0.002 -147.7497
7401.123047 -0.002 -147.7468
7401.489258 -0.002 -147.7439
7401.855469 -0.002 -147.7410
7402.221680 -0.002 -147.7381
7402.587891 -0.002 -147.7353
7402.954102 -0.002 -147.7324
7403.320312 -0.002 -147.7295
7403.686523 -0.002 -147.7266
7404.052734 -0.002 -147.7237
7404.418945 -0.002 -147.7208
7404.785156 -0.002 -147.7180
7405.151367 -0.002 -147.7151
7405.517578 -0.002 -147.7122
7405.883789 -0.002 -147.7093
7406.250000 -0.002 -147.7065
7406.616211 -0.002 -147.7036
7406.982422 -0.002 -147.7007
7407.348633 -0.002 -147.6978
7407.714844 -0.002 -147.6950
7408.081055 -0.002 -147.6921
7408.447266 -0.002 -147.6892
7408.813477 -0.002 -147.6863
7409.179688 -0.002 -147.6835
7409.545898 -0.002 -147.6806
7409.912109 -0.002 -147.6777
7410.278320 -0.002 -147.6748
7410.644531 -0.002 -147.6720
7411.010742 -0.002 -147.6691
7411.376953 -0.002 -147.6662
7411.743164 -0.002 -147.6634
7412.109375 -0.002 -147.6605
7412.475586 -0.002 -147.6576
7412.841797 -0.002 -147.6547
7413.208008 -0.002 -147.6519
7413.574219 -0.002 -147.6490
7413.940430 -0.002 -147.6461
7414.306641 -0.002 -147.6433
7414.672852 -0.002 -147.6404
7415.039062 -0.002 -147.6376
7415.405273 -0.002 -147.6347
7415.771484 -0.002 -147.6318
7416.137695 -0.002 -147.6290
7416.503906 -0.002 -147.6261
7416.870117 -0.002 -147.6232
7417.236328 -0.002 -147.6204
7417.602539 -0.002 -147.6175
7417.968750 -0.002 -147.6147
7418.334961 -0.002 -147.6118
7418.701172 -0.002 -147.6089
7419.067383 -0.002 -147.6061
7419.433594 -0.002 -147.6032
7419.799805 -0.002 -147.6004
7420.166016 -0.002 -147.5975
7420.532227 -0.002 -147.5947
7420.898438 -0.002 -147.5918
7421.264648 -0.002 -147.5889
7421.630859 -0.002 -147.5861
7421.997070 -0.002 -147.5832
7422.363281 -0.002 -147.5804
7422.729492 -0.002 -147.5775
7423.095703 -0.002 -147.5747
7423.461914 -0.002 -147.5718
7423.828125 -0.002 -147.5690
7424.194336 -0.002 -147.5661
7424.560547 -0.002 -147.5633
7424.926758 -0.002 -147.5604
7425.292969 -0.002 -147.5576
7425.659180 -0.002 -147.5547
7426.025391 -0.002 -147.5519
7426.391602 -0.002 -147.5490
7426.757812 -0.002 -147.5462
7427.124023 -0.002 -147.5433
7427.490234 -0.002 -147.5405
7427.856445 -0.002 -147.5377
7428.222656 -0.002 -147.5348
7428.588867 -0.002 -147.5319
7428.955078 -0.002 -147.5291
7429.321289 -0.002 -147.5263
7429.687500 -0.002 -147.5234
7430.053711 -0.002 -147.5206
7430.419922 -0.002 -147.5178
7430.786133 -0.002 -147.5149
7431.152344 -0.002 -147.5121
7431.518555 -0.002 -147.5092
7431.884766 -0.002 -147.5064
7432.250977 -0.002 -147.5036
7432.617188 -0.002 -147.5007
7432.983398 -0.002 -147.4979
7433.349609 -0.002 -147.4950
7433.715820 -0.002 -147.4922
7434.082031 -0.002 -147.4894
7434.448242 -0.002 -147.4865
7434.814453 -0.002 -147.4837
7435.180664 -0.002 -147.4809
7435.546875 -0.002 -147.4780
7435.913086 -0.002 -147.4752
7436.279297 -0.002 -147.4724
7436.645508 -0.002 -147.4695
7437.011719 -0.002 -147.4667
7437.377930 -0.002 -147.4639
7437.744141 -0.002 -147.4611
7438.110352 -0.002 -147.4583
7438.476562 -0.002 -147.4554
7438.842773 -0.002 -147.4526
7439.208984 -0.002 -147.4498
7439.575195 -0.002 -147.4469
7439.941406 -0.002 -147.4441
7440.307617 -0.002 -147.4413
7440.673828 -0.002 -147.4385
7441.040039 -0.002 -147.4356
7441.406250 -0.002 -147.4328
7441.772461 -0.002 -147.4300
7442.138672 -0.002 -147.4271
7442.504883 -0.002 -147.4243
7442.871094 -0.002 -147.4215
7443.237305 -0.002 -147.4187
7443.603516 -0.002 -147.4159
7443.969727 -0.002 -147.4131
7444.335938 -0.002 -147.4102
7444.702148 -0.002 -147.4074
7445.068359 -0.002 -147.4046
7445.434570 -0.002 -147.4018
7445.800781 -0.002 -147.3989
7446.166992 -0.002 -147.3961
7446.533203 -0.002 -147.3933
7446.899414 -0.002 -147.3905
7447.265625 -0.002 -147.3877
7447.631836 -0.002 -147.3849
7447.998047 -0.002 -147.3821
7448.364258 -0.002 -147.3793
7448.730469 -0.002 -147.3764
7449.096680 -0.002 -147.3736
7449.462891 -0.002 -147.3708
7449.829102 -0.002 -147.3680
7450.195312 -0.002 -147.3652
7450.561523 -0.002 -147.3624
7450.927734 -0.002 -147.3596
7451.293945 -0.002 -147.3567
7451.660156 -0.002 -147.3540
7452.026367 -0.002 -147.3511
7452.392578 -0.002 -147.3483
7452.758789 -0.002 -147.3455
7453.125000 -0.002 -147.3427
7453.491211 -0.002 -147.3399
7453.857422 -0.002 -147.3371
7454.223633 -0.002 -147.3343
7454.589844 -0.002 -147.3315
7454.956055 -0.002 -147.3287
7455.322266 -0.002 -147.3259
7455.688477 -0.002 -147.3231
7456.054688 -0.002 -147.3203
7456.420898 -0.002 -147.3175
7456.787109 -0.002 -147.3147
7457.153320 -0.002 -147.3119
7457.519531 -0.002 -147.3091
7457.885742 -0.002 -147.3063
7458.251953 -0.002 -147.3035
7458.618164 -0.002 -147.3007
7458.984375 -0.002 -147.2979
7459.350586 -0.002 -147.2951
7459.716797 -0.002 -147.2923
7460.083008 -0.002 -147.2895
7460.449219 -0.002 -147.2867
7460.815430 -0.002 -147.2839
7461.181641 -0.002 -147.2811
7461.547852 -0.002 -147.2784
7461.914062 -0.002 -147.2756
7462.280273 -0.002 -147.2728
7462.646484 -0.002 -147.2700
7463.012695 -0.002 -147.2672
7463.378906 -0.002 -147.2644
7463.745117 -0.002 -147.2616
7464.111328 -0.002 -147.2588
7464.477539 -0.002 -147.2560
7464.843750 -0.002 -147.2532
7465.209961 -0.002 -147.2504
7465.576172 -0.002 -147.2476
7465.942383 -0.002 -147.2449
7466.308594 -0.002 -147.2421
7466.674805 -0.002 -147.2393
7467.041016 -0.002 -147.2365
7467.407227 -0.002 -147.2337
7467.773438 -0.002 -147.2309
7468.139648 -0.002 -147.2282
7468.505859 -0.002 -147.2254
7468.872070 -0.002 -147.2226
7469.238281 -0.002 -147.2198
7469.604492 -0.002 -147.2170
7469.970703 -0.002 -147.2143
7470.336914 -0.002 -147.2115
7470.703125 -0.002 -147.2087
7471.069336 -0.002 -147.2059
7471.435547 -0.002 -147.2031
7471.801758 -0.002 -147.2004
7472.167969 -0.002 -147.1976
7472.534180 -0.002 -147.1948
7472.900391 -0.002 -147.1920
7473.266602 -0.002 -147.1893
7473.632812 -0.002 -147.1865
7473.999023 -0.002 -147.1837
7474.365234 -0.002 -147.1809
7474.731445 -0.002 -147.1782
7475.097656 -0.002 -147.1754
7475.463867 -0.002 -147.1726
7475.830078 -0.002 -147.1699
7476.196289 -0.002 -147.1671
7476.562500 -0.002 -147.1643
7476.928711 -0.002 -147.1615
7477.294922 -0.002 -147.1588
7477.661133 -0.002 -147.1560
7478.027344 -0.002 -147.1532
7478.393555 -0.002 -147.1505
7478.759766 -0.002 -147.1477
7479.125977 -0.002 -147.1449
7479.492188 -0.002 -147.1421
7479.858398 -0.002 -147.1394
7480.224609 -0.002 -147.1366
7480.590820 -0.002 -147.1339
7480.957031 -0.002 -147.1311
7481.323242 -0.002 -147.1283
7481.689453 -0.002 -147.1256
7482.055664 -0.002 -147.1228
7482.421875 -0.002 -147.1201
7482.788086 -0.002 -147.1173
7483.154297 -0.002 -147.1145
7483.520508 -0.002 -147.1118
7483.886719 -0.002 -147.1090
7484.252930 -0.002 -147.1063
7484.619141 -0.002 -147.1035
7484.985352 -0.002 -147.1007
7485.351562 -0.002 -147.0980
7485.717773 -0.002 -147.0952
7486.083984 -0.002 -147.0925
7486.450195 -0.002 -147.0897
7486.816406 -0.002 -147.0870
7487.182617 -0.002 -147.0842
7487.548828 -0.002 -147.0814
7487.915039 -0.002 -147.0787
7488.281250 -0.002 -147.0759
7488.647461 -0.002 -147.0732
7489.013672 -0.002 -147.0704
7489.379883 -0.002 -147.0677
7489.746094 -0.002 -147.0649
7490.112305 -0.002 -147.0622
7490.478516 -0.002 -147.0594
7490.844727 -0.002 -147.0567
7491.210938 -0.002 -147.0539
7491.577148 -0.002 -147.0512
7491.943359 -0.002 -147.0484
7492.309570 -0.002 -147.0457
7492.675781 -0.002 -147.0429
7493.041992 -0.002 -147.0402
7493.408203 -0.002 -147.0374
7493.774414 -0.002 -147.0347
7494.140625 -0.002 -147.0320
7494.506836 -0.002 -147.0292
7494.873047 -0.002 -147.0265
7495.239258 -0.002 -147.0238
7495.605469 -0.002 -147.0210
7495.971680 -0.002 -147.0183
7496.337891 -0.002 -147.0155
7496.704102 -0.002 -147.0128
7497.070312 -0.002 -147.0100
7497.436523 -0.002 -147.0073
7497.802734 -0.002 -147.0045
7498.168945 -0.002 -147.0018
7498.535156 -0.002 -146.9991
7498.901367 -0.002 -146.9963
7499.267578 -0.002 -146.9936
7499.633789 -0.002 -146.9909
7500.000000 -0.002 -146.9881
7500.366211 -0.002 -146.9854
7500.732422 -0.002 -146.9827
7501.098633 -0.002 -146.9799
7501.464844 -0.002 -146.9772
7501.831055 -0.002 -146.9745
7502.197266 -0.002 -146.9717
7502.563477 -0.002 -146.9690
7502.929688 -0.002 -146.9663
7503.295898 -0.002 -146.9636
7503.662109 -0.002 -146.9608
7504.028320 -0.002 -146.9581
7504.394531 -0.002 -146.9554
7504.760742 -0.002 -146.9526
7505.126953 -0.002 -146.9499
7505.493164 -0.002 -146.9472
7505.859375 -0.002 -146.9444
7506.225586 -0.002 -146.9417
7506.591797 -0.002 -146.9390
7506.958008 -0.002 -146.9363
7507.324219 -0.002 -146.9336
7507.690430 -0.002 -146.9308
7508.056641 -0.002 -146.9281
7508.422852 -0.002 -146.9254
7508.789062 -0.002 -146.9227
7509.155273 -0.002 -146.9199
7509.521484 -0.002 -146.9172
7509.887695 -0.002 -146.9145
7510.253906 -0.002 -146.9118
7510.620117 -0.002 -146.9091
7510.986328 -0.002 -146.9063
7511.352539 -0.002 -146.9036
7511.718750 -0.002 -146.9009
7512.084961 -0.002 -146.8982
7512.451172 -0.002 -146.8955
7512.817383 -0.002 -146.8928
7513.183594 -0.002 -146.8900
7513.549805 -0.002 -146.8873
7513.916016 -0.002 -146.8846
7514.282227 -0.002 -146.8819
7514.648438 -0.002 -146.8792
7515.014648 -0.002 -146.8765
7515.380859 -0.002 -146.8738
7515.747070 -0.002 -146.8710
7516.113281 -0.002 -146.8683
7516.479492 -0.002 -146.8656
7516.845703 -0.002 -146.8629
7517.211914 -0.002 -146.8602
7517.578125 -0.002 -146.8575
7517.944336 -0.002 -146.8548
7518.310547 -0.002 -146.8521
7518.676758 -0.002 -146.8494
7519.042969 -0.002 -146.8467
7519.409180 -0.002 -146.8440
7519.775391 -0.002 -146.8412
7520.141602 -0.002 -146.8385
7520.507812 -0.002 -146.8358
7520.874023 -0.002 -146.8331
7521.240234 -0.002 -146.8305
7521.606445 -0.002 -146.8277
7521.972656 -0.002 -146.8250
7522.338867 -0.002 -146.8223
7522.705078 -0.002 -146.8196
7523.071289 -0.002 -146.8169
7523.437500 -0.002 -146.8142
7523.803711 -0.002 -146.8115
7524.169922 -0.002 -146.8088
