* Measurement data measured by REW V5.40 beta 133
* Source: U18dB [plughw:3,0], Mic (Mic), R, Volume: 1.000. Timing signal peak level -25.9 dBFS, measurement signal peak level -14.6 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Sep 10, 2026, 11:15:23 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 10 sept 2026  Position MLP+20cm AHEAD 3.98m from front wall 3.13/3.14m from RLand L speaker  2 screen panels prolongation - new setup DAC level -29dB MIC HEIGHT: 1.000m mic boom arm height: 1.040 -12dBFS OKTO -28dB DELAY 0.0040 ms (1.4 mm, 0.05 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO L with no timing offset Clock adjustment: -17.2 ppm
* Measurement: R 120.green.1
* Smoothing: 1/48 octave
* Frequency Step: 96 ppo
* Start Frequency: 15.014648 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
15.014648	66.819	-152.3043
15.123451	67.071	-153.6697
15.233042	67.385	-155.0960
15.343426	67.715	-156.6073
15.454611	68.052	-158.2139
15.566602	68.399	-159.8804
15.679404	68.745	-161.5944
15.793023	69.085	-163.3564
15.907466	69.422	-165.1678
16.022738	69.750	-167.0026
16.138845	70.062	-168.8433
16.255794	70.360	-170.7150
16.373590	70.643	-172.6005
16.492240	70.905	-174.4694
16.611750	71.147	-176.3490
16.732125	71.370	-178.2396
16.853373	71.572	179.8941
16.975500	71.756	178.0313
17.098511	71.921	176.1610
17.222414	72.070	174.3150
17.347215	72.204	172.4786
17.472920	72.324	170.6396
17.599536	72.433	168.8202
17.727069	72.532	167.0075
17.855527	72.623	165.1952
17.984915	72.708	163.3954
18.115241	72.789	161.5963
18.246512	72.864	159.7986
18.378734	72.937	158.0083
18.511914	73.006	156.2136
18.646058	73.072	154.4257
18.781175	73.134	152.6448
18.917272	73.191	150.8628
19.054354	73.242	149.1036
19.192430	73.286	147.3553
19.331506	73.321	145.6232
19.471590	73.345	143.9305
19.612689	73.358	142.2564
19.754811	73.360	140.6185
19.897962	73.351	139.0245
20.042151	73.333	137.4609
20.187385	73.308	135.9413
20.333671	73.278	134.4633
20.481017	73.248	133.0199
20.629431	73.223	131.6162
20.778920	73.206	130.2511
20.929493	73.205	128.9098
21.081157	73.221	127.6081
21.233919	73.259	126.3259
21.387789	73.323	125.0630
21.542774	73.410	123.8240
21.698882	73.522	122.5820
21.856121	73.656	121.3560
22.014499	73.808	120.1205
22.174025	73.975	118.8812
22.334708	74.150	117.6315
22.496554	74.330	116.3596
22.659573	74.511	115.0707
22.823774	74.689	113.7504
22.989164	74.861	112.4002
23.155753	75.026	111.0059
23.323549	75.183	109.5654
23.492562	75.332	108.0647
23.662798	75.474	106.4985
23.834269	75.609	104.8589
24.006982	75.739	103.1363
24.180946	75.864	101.3356
24.356171	75.985	99.4472
24.532666	76.103	97.4872
24.710440	76.218	95.4548
24.889502	76.328	93.3666
25.069862	76.433	91.2334
25.251528	76.533	89.0621
25.434511	76.625	86.8657
25.618820	76.709	84.6387
25.804465	76.786	82.3834
25.991454	76.854	80.0849
26.179799	76.914	77.7285
26.369509	76.966	75.2971
26.560593	77.011	72.7646
26.753062	77.049	70.1234
26.946926	77.080	67.3466
27.142194	77.102	64.4489
27.338878	77.113	61.4063
27.536987	77.110	58.2652
27.736531	77.090	55.0017
27.937521	77.048	51.6889
28.139968	76.979	48.3034
28.343882	76.879	44.9259
28.549273	76.745	41.5442
28.756153	76.571	38.2163
28.964532	76.356	34.9615
29.174421	76.098	31.8015
29.385831	75.799	28.7874
29.598773	75.456	25.9253
29.813258	75.076	23.2732
30.029297	74.659	20.8445
30.246902	74.211	18.6926
30.466083	73.740	16.8328
30.686853	73.251	15.3212
30.909222	72.757	14.1534
31.133203	72.266	13.3669
31.358807	71.790	12.9568
31.586046	71.341	12.8839
